_id;id_local;id_distrito_local;desc_distrito_local;desc_barrio_local;Nombre;id_periodo_terraza;desc_periodo_terraza;DESC_CLASE;DESC_NOMBRE;;;;;;;;
3981;270438458;1;CENTRO              ;EMBAJADORES         ;LA PARRILLA DE GALICIA;1;Anual;PLAZA                   ;TIRSO DE MOLINA                                   ;;;;;;;;
3983;270450648;1;CENTRO              ;PALACIO             ;LA TAQUER?A DEL ALAMILLO;1;Anual;PLAZA                   ;ALAMILLO                                          ;;;;;;;;
3985;270514085;1;CENTRO              ;SOL                 ;HOTEL II CASTILLAS;2;Estacional;CALLE                   ;MESONERO ROMANOS                                  ;;;;;;;;
3986;270525484;1;CENTRO              ;EMBAJADORES         ;TOLA IMPORT SL;2;Estacional;CALLE                   ;MIGUEL SERVET                                     ;;;;;;;;
3989;270531478;1;CENTRO              ;SOL                 ;GUSTOS MADRID;1;Anual;PLAZA                   ;MAYOR                                             ;;;;;;;;
3993;270534460;1;CENTRO              ;EMBAJADORES         ;PREITY RAJ;1;Anual;CALLE                   ;AVE MARIA                                         ;;;;;;;;
3994;270536010;1;CENTRO              ;UNIVERSIDAD         ;BAR LA MIRINDA;1;Anual;PLAZA                   ;DOS DE MAYO                                       ;;;;;;;;
3996;280007464;1;CENTRO              ;PALACIO             ;LA GASTROTECA DE SANTIAGO;1;Anual;PLAZA                   ;SANTIAGO                                          ;;;;;;;;
3997;280007466;1;CENTRO              ;PALACIO             ;TASTE GALLERY;1;Anual;PLAZA                   ;SAN MIGUEL                                        ;;;;;;;;
3998;280007680;1;CENTRO              ;PALACIO             ;EL BUHO;1;Anual;CALLE                   ;HUMILLADERO                                       ;;;;;;;;
3999;280007713;1;CENTRO              ;PALACIO             ;BAR CERVECERIA RIO SOL;1;Anual;CARRERA                 ;SAN FRANCISCO                                     ;;;;;;;;
4000;280007786;1;CENTRO              ;PALACIO             ;ONLY ONE;1;Anual;COSTANILLA              ;SAN ANDRES                                        ;;;;;;;;
4004;280008510;1;CENTRO              ;EMBAJADORES         ;JUAN RARO;1;Anual;CALLE                   ;MIGUEL SERVET                                     ;;;;;;;;
4005;280008699;1;CENTRO              ;EMBAJADORES         ;BOMBAY PALACE INDIAN RESTAURANT;1;Anual;CALLE                   ;AVE MARIA                                         ;;;;;;;;
4008;280011325;1;CENTRO              ;SOL                 ;ALBORAN DEGUSTACION, S.L.;1;Anual;CALLE                   ;CONCHAS                                           ;;;;;;;;
4009;280011889;1;CENTRO              ;SOL                 ;STARBUCKS COFFEE;1;Anual;CALLE                   ;ARENAL                                            ;;;;;;;;
4011;285003172;1;CENTRO              ;UNIVERSIDAD         ;ROLL MADRID;1;Anual;PLAZA                   ;COMENDADORAS                                      ;;;;;;;;
4012;285003433;1;CENTRO              ;UNIVERSIDAD         ;RESTAURANTE LA MUZZARELA LOCA;1;Anual;PLAZA                   ;RASTRILLO                                         ;;;;;;;;
4013;285003999;1;CENTRO              ;SOL                 ;MISTURA HANDCRAFTED ICE CREAM;1;Anual;CALLE                   ;CIUDAD RODRIGO                                    ;;;;;;;;
4014;285004079;1;CENTRO              ;SOL                 ;BAYRES BEEF;1;Anual;CALLE                   ;ESPOZ Y MINA                                      ;;;;;;;;
4018;10002032;1;CENTRO              ;SOL                 ;EL MANANTIAL;1;Anual;CALLE                   ;TETUAN                                            ;;;;;;;;
4019;270368205;1;CENTRO              ;EMBAJADORES         ;VIVA CHAPATA;1;Anual;CALLE                   ;AVE MARIA                                         ;;;;;;;;
4021;270407469;1;CENTRO              ;PALACIO             ;EL ESTRAGON RESTAURANTE;1;Anual;COSTANILLA              ;SAN ANDRES                                        ;;;;;;;;
4023;270533044;1;CENTRO              ;CORTES              ;NH PALACIO DE TEPA;1;Anual;PLAZA                   ;ANGEL                                             ;;;;;;;;
4024;270535646;1;CENTRO              ;SOL                 ;ABONAVIDA;1;Anual;CALLE                   ;NAVAS DE TOLOSA                                   ;;;;;;;;
4025;280038860;7;CHAMBERI            ;VALLEHERMOSO        ;TABERNA DEL VOLAPIE JEREZ 1872;1;Anual;AVENIDA                 ;FILIPINAS                                         ;;;;;;;;
4026;280038901;7;CHAMBERI            ;VALLEHERMOSO        ;DSTILL BAR;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4027;285011428;7;CHAMBERI            ;GAZTAMBIDE          ;PARKING HOTEL EXE;1;Anual;CALLE                   ;ARCIPRESTE DE HITA                                ;;;;;;;;
4029;70000815;7;CHAMBERI            ;RIOS ROSAS          ;CAF? RACER;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4030;285012429;7;CHAMBERI            ;RIOS ROSAS          ;CA?A Y COME;2;Estacional;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4031;285012589;7;CHAMBERI            ;VALLEHERMOSO        ;LA ESQUINA DEL 98;1;Anual;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4032;290000424;7;CHAMBERI            ;VALLEHERMOSO        ;LA QUINTA;2;Estacional;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4033;70000077;7;CHAMBERI            ;TRAFALGAR           ;DE CINE;2;Estacional;CALLE                   ;LUCHANA                                           ;;;;;;;;
4034;70000132;7;CHAMBERI            ;ALMAGRO             ;LA BUGANVILLA                                     ;1;Anual;CALLE                   ;ALMAGRO                                           ;;;;;;;;
4035;70000147;7;CHAMBERI            ;GAZTAMBIDE          ;PAULO;2;Estacional;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4036;70000152;7;CHAMBERI            ;ALMAGRO             ;LA PILLA DE ALMAGRO;1;Anual;CALLE                   ;ALMAGRO                                           ;;;;;;;;
4037;70000298;7;CHAMBERI            ;TRAFALGAR           ;GILTOR;1;Anual;CALLE                   ;TRAFALGAR                                         ;;;;;;;;
4038;70000424;7;CHAMBERI            ;GAZTAMBIDE          ;EL NARIZOTAS;1;Anual;CALLE                   ;FERNANDO EL CATOLICO                              ;;;;;;;;
4039;70000508;7;CHAMBERI            ;ARAPILES            ;LA VI?A CLASICA;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4040;70000509;7;CHAMBERI            ;ARAPILES            ;CERVECERIA RESTAURANTE SIERRA;2;Estacional;CALLE                   ;GALILEO                                           ;;;;;;;;
4041;70000519;7;CHAMBERI            ;TRAFALGAR           ;GOIKO GRILL;1;Anual;GLORIETA                ;BILBAO                                            ;;;;;;;;
4042;70000564;7;CHAMBERI            ;ARAPILES            ;TABERNA DE PAULA;1;Anual;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4043;70000566;7;CHAMBERI            ;ARAPILES            ;TABERNA DEL VOLAPIE;1;Anual;GLORIETA                ;QUEVEDO                                           ;;;;;;;;
4045;70000647;7;CHAMBERI            ;ARAPILES            ;CERVECERIA SAN JULIAN;1;Anual;CALLE                   ;ALBERTO AGUILERA                                  ;;;;;;;;
4046;70000787;7;CHAMBERI            ;GAZTAMBIDE          ;MILADAMA;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4047;70000801;7;CHAMBERI            ;ARAPILES            ;DO?A PULGUITA;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4048;70000804;7;CHAMBERI            ;VALLEHERMOSO        ;MARISQUERIA NORTE SUR;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4049;70000807;7;CHAMBERI            ;RIOS ROSAS          ;EL NUEVO 78;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4050;70000809;7;CHAMBERI            ;ALMAGRO             ;BAR MARTIN;1;Anual;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4051;70000817;7;CHAMBERI            ;ALMAGRO             ;LA FABRICA ;2;Estacional;CALLE                   ;GENOVA                                            ;;;;;;;;
4052;70000820;7;CHAMBERI            ;ARAPILES            ;CASA ADOLFO;2;Estacional;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4053;70000821;7;CHAMBERI            ;TRAFALGAR           ;RESTAURANTE HUERTO Y BRASA;2;Estacional;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4054;70000829;7;CHAMBERI            ;TRAFALGAR           ;SAGARETXE;2;Estacional;CALLE                   ;ELOY GONZALO                                      ;;;;;;;;
4055;70000892;7;CHAMBERI            ;VALLEHERMOSO        ;MESON QUINTO ELEMENTO;2;Estacional;CALLE                   ;DOMENICO SCARLATTI                                ;;;;;;;;
4056;70000928;7;CHAMBERI            ;TRAFALGAR           ;CERVECERIA CARRIL;1;Anual;PLAZA                   ;OLAVIDE                                           ;;;;;;;;
4057;70000939;7;CHAMBERI            ;VALLEHERMOSO        ;RODILLA;1;Anual;AVENIDA                 ;FILIPINAS                                         ;;;;;;;;
4058;70000948;7;CHAMBERI            ;GAZTAMBIDE          ;PIZZERIA AL DENTE;2;Estacional;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4059;70000949;7;CHAMBERI            ;TRAFALGAR           ;STEAK BURGUER;2;Estacional;CALLE                   ;LUCHANA                                           ;;;;;;;;
4060;70000950;7;CHAMBERI            ;TRAFALGAR           ;GINOS;1;Anual;GLORIETA                ;QUEVEDO                                           ;;;;;;;;
4061;70000973;7;CHAMBERI            ;RIOS ROSAS          ;EL SECRETO;1;Anual;CALLE                   ;PONZANO                                           ;;;;;;;;
4062;70000979;7;CHAMBERI            ;VALLEHERMOSO        ;TABERNA CHAMBERI;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4063;70001024;7;CHAMBERI            ;RIOS ROSAS          ;SHASHA BOOM;1;Anual;CALLE                   ;RAIMUNDO FERNANDEZ VILLAVERDE                     ;;;;;;;;
4065;70001068;7;CHAMBERI            ;RIOS ROSAS          ;BALMORI SIDRERIA;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4066;70001081;7;CHAMBERI            ;TRAFALGAR           ;CASA PUEBLA;1;Anual;PLAZA                   ;OLAVIDE                                           ;;;;;;;;
4067;70001116;7;CHAMBERI            ;TRAFALGAR           ;BURNOUT;1;Anual;CALLE                   ;FUENCARRAL                                        ;;;;;;;;
4068;70001130;7;CHAMBERI            ;RIOS ROSAS          ;LA GABINOTECA;1;Anual;CALLE                   ;FERNANDEZ DE LA HOZ                               ;;;;;;;;
4069;70001139;7;CHAMBERI            ;TRAFALGAR           ;BAR ASTURIAS;1;Anual;CALLE                   ;TRAFALGAR                                         ;;;;;;;;
4071;70001147;7;CHAMBERI            ;TRAFALGAR           ;JOTA;2;Estacional;CALLE                   ;SANDOVAL                                          ;;;;;;;;
4072;70001150;7;CHAMBERI            ;ALMAGRO             ;DELINA'S;1;Anual;CALLE                   ;MIGUEL ANGEL                                      ;;;;;;;;
4074;70001400;7;CHAMBERI            ;TRAFALGAR           ;TANDORI HOUSE;1;Anual;CALLE                   ;LUCHANA                                           ;;;;;;;;
4075;70001425;7;CHAMBERI            ;GAZTAMBIDE          ;KUN FU;1;Anual;CALLE                   ;MELENDEZ VALDES                                   ;;;;;;;;
4076;70001426;7;CHAMBERI            ;TRAFALGAR           ;LA OLIVA;1;Anual;PLAZA                   ;OLAVIDE                                           ;;;;;;;;
4077;70001466;7;CHAMBERI            ;GAZTAMBIDE          ;LIZARRAN;1;Anual;CALLE                   ;ARCIPRESTE DE HITA                                ;;;;;;;;
4078;70001469;7;CHAMBERI            ;ALMAGRO             ;VIPS;2;Estacional;CALLE                   ;GENOVA                                            ;;;;;;;;
4079;70001534;7;CHAMBERI            ;TRAFALGAR           ;LA CABRA;1;Anual;CALLE                   ;FRANCISCO DE ROJAS                                ;;;;;;;;
4080;70001589;7;CHAMBERI            ;ALMAGRO             ;LA ALACENA DE MADRID;1;Anual;PASEO                   ;GENERAL MARTINEZ CAMPOS                           ;;;;;;;;
4081;70001614;7;CHAMBERI            ;ALMAGRO             ;LUA;1;Anual;PASEO                   ;EDUARDO DATO                                      ;;;;;;;;
4082;70001647;7;CHAMBERI            ;RIOS ROSAS          ;RESTAURANTE MARUZZELLA                            ;1;Anual;CALLE                   ;RAIMUNDO FERNANDEZ VILLAVERDE                     ;;;;;;;;
4083;70001667;7;CHAMBERI            ;RIOS ROSAS          ;NON SOLO CAFFE;2;Estacional;CALLE                   ;RIOS ROSAS                                        ;;;;;;;;
4084;70001762;7;CHAMBERI            ;ALMAGRO             ;WAGAMAMA;1;Anual;CALLE                   ;GENOVA                                            ;;;;;;;;
4085;70001786;7;CHAMBERI            ;TRAFALGAR           ;100 MONTADITOS;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4086;70001808;7;CHAMBERI            ;VALLEHERMOSO        ;GINOS;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4087;70001896;7;CHAMBERI            ;ARAPILES            ;TORRES COMUNICACIONES;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4088;70001922;7;CHAMBERI            ;TRAFALGAR           ;LA BLANCA DOBLE;2;Estacional;CALLE                   ;BALMES                                            ;;;;;;;;
4089;70001937;7;CHAMBERI            ;RIOS ROSAS          ;LA ENTRE PLANTA;1;Anual;CALLE                   ;FERNANDEZ DE LA HOZ                               ;;;;;;;;
4090;70001989;7;CHAMBERI            ;RIOS ROSAS          ;CHARLOTTE CAFE                                    ;1;Anual;CALLE                   ;RIOS ROSAS                                        ;;;;;;;;
4091;70002007;7;CHAMBERI            ;RIOS ROSAS          ;BICHOBOLA;2;Estacional;CALLE                   ;RIOS ROSAS                                        ;;;;;;;;
4092;70002010;7;CHAMBERI            ;ALMAGRO             ;CAFE Y TE;1;Anual;PLAZA                   ;CHAMBERI                                          ;;;;;;;;
4093;70002195;7;CHAMBERI            ;ALMAGRO             ;NI SUBO NI BAJO;1;Anual;CALLE                   ;GARCIA DE PAREDES                                 ;;;;;;;;
4094;70002242;7;CHAMBERI            ;RIOS ROSAS          ;IL BOSCO;1;Anual;CALLE                   ;RAIMUNDO FERNANDEZ VILLAVERDE                     ;;;;;;;;
4095;70002258;7;CHAMBERI            ;ALMAGRO             ;EL MENTIDERO DE LA VILLA;1;Anual;CALLE                   ;ALMAGRO                                           ;;;;;;;;
4096;70002280;7;CHAMBERI            ;VALLEHERMOSO        ;TRAMA;1;Anual;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4097;70002319;7;CHAMBERI            ;TRAFALGAR           ;RESTAURANTE EL BARCO;2;Estacional;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4098;70002374;7;CHAMBERI            ;GAZTAMBIDE          ;XENTE NOVA;1;Anual;CALLE                   ;JOAQUIN MARIA LOPEZ                               ;;;;;;;;
4100;280038854;7;CHAMBERI            ;TRAFALGAR           ;BAR RIO DEL NARCEA;2;Estacional;CALLE                   ;GENERAL ALVAREZ DE CASTRO                         ;;;;;;;;
4101;280038895;7;CHAMBERI            ;VALLEHERMOSO        ;CHERRY PECAS;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4102;285011524;7;CHAMBERI            ;GAZTAMBIDE          ;TIERRA BURRITOS;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4103;285011527;7;CHAMBERI            ;GAZTAMBIDE          ;S 10;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4104;285011724;7;CHAMBERI            ;ARAPILES            ;PINTAN TAPAS;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4105;285011880;7;CHAMBERI            ;TRAFALGAR           ;CHARLOTTE ;1;Anual;CALLE                   ;TRAFALGAR                                         ;;;;;;;;
4106;70002405;7;CHAMBERI            ;ARAPILES            ;PARADIS;1;Anual;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4107;70002415;7;CHAMBERI            ;TRAFALGAR           ;RODILLA;1;Anual;GLORIETA                ;BILBAO                                            ;;;;;;;;
4108;270076579;7;CHAMBERI            ;RIOS ROSAS          ;KONTIKI;1;Anual;PLAZA                   ;SAN JUAN DE LA CRUZ                               ;;;;;;;;
4109;270111178;7;CHAMBERI            ;GAZTAMBIDE          ;BERGANTI?OS;1;Anual;CALLE                   ;ALBERTO AGUILERA                                  ;;;;;;;;
4110;270111269;7;CHAMBERI            ;GAZTAMBIDE          ;SEGOVIA;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4111;270111280;7;CHAMBERI            ;GAZTAMBIDE          ;EL LEONES                                         ;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4112;270111371;7;CHAMBERI            ;GAZTAMBIDE          ;PASTA PESTO;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4113;270111413;7;CHAMBERI            ;GAZTAMBIDE          ;SODA BAR;1;Anual;CALLE                   ;RODRIGUEZ SAN PEDRO                               ;;;;;;;;
4114;270111778;7;CHAMBERI            ;GAZTAMBIDE          ;IMPERIAL;1;Anual;CALLE                   ;HILARION ESLAVA                                   ;;;;;;;;
4115;270111864;7;CHAMBERI            ;GAZTAMBIDE          ;SUBWAY ;1;Anual;CALLE                   ;ARCIPRESTE DE HITA                                ;;;;;;;;
4116;270111957;7;CHAMBERI            ;GAZTAMBIDE          ;NOI 21;1;Anual;CALLE                   ;HILARION ESLAVA                                   ;;;;;;;;
4117;270112002;7;CHAMBERI            ;GAZTAMBIDE          ;LAMBAR;1;Anual;CALLE                   ;HILARION ESLAVA                                   ;;;;;;;;
4118;270112265;7;CHAMBERI            ;GAZTAMBIDE          ;BERTIZ;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4119;270112730;7;CHAMBERI            ;GAZTAMBIDE          ;CAFETERIA HD;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4120;270112945;7;CHAMBERI            ;GAZTAMBIDE          ;LA TORTUGA PEQUES;2;Estacional;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4121;270113533;7;CHAMBERI            ;GAZTAMBIDE          ;CAFETERIA JOYAL / EXT. L-10;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4122;270113605;7;CHAMBERI            ;ARAPILES            ;PANARIA;1;Anual;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4123;270113613;7;CHAMBERI            ;ARAPILES            ;BAR RIBEIRO;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4124;270113615;7;CHAMBERI            ;ARAPILES            ;TOSTY;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4125;270113739;7;CHAMBERI            ;ARAPILES            ;LA SIDRER?A DEL NORTE;1;Anual;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4126;270113746;7;CHAMBERI            ;ARAPILES            ;NEVADA;1;Anual;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4127;270114691;7;CHAMBERI            ;ARAPILES            ;CERVECERIA ORTIZ;1;Anual;CALLE                   ;FERNANDO EL CATOLICO                              ;;;;;;;;
4128;270115001;7;CHAMBERI            ;ARAPILES            ;LA NUEVA ESQUINA DE ARAPILES;1;Anual;CALLE                   ;ARAPILES                                          ;;;;;;;;
4129;270115026;7;CHAMBERI            ;ARAPILES            ;DIXIE;1;Anual;PLAZA                   ;CONDE DEL VALLE DE SUCHIL                         ;;;;;;;;
4130;270115245;7;CHAMBERI            ;ARAPILES            ;SAN BERNARDO 115;2;Estacional;CALLE                   ;SAN BERNARDO                                      ;;;;;;;;
4131;270322263;7;CHAMBERI            ;RIOS ROSAS          ;CAFETERIA ALIGUSTRE;1;Anual;CALLE                   ;RAIMUNDO FERNANDEZ VILLAVERDE                     ;;;;;;;;
4132;270328167;7;CHAMBERI            ;VALLEHERMOSO        ;BAR CAFETERIA CERVECERIA ROAN;1;Anual;CALLE                   ;BOIX Y MORER                                      ;;;;;;;;
4133;270330245;7;CHAMBERI            ;TRAFALGAR           ;ALMA CHELI;1;Anual;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4134;270331635;7;CHAMBERI            ;ALMAGRO             ;ALMAGRO;1;Anual;CALLE                   ;ALMAGRO                                           ;;;;;;;;
4135;270331809;7;CHAMBERI            ;ALMAGRO             ;BAR CAFETERIA  EL YATE;1;Anual;PASEO                   ;GENERAL MARTINEZ CAMPOS                           ;;;;;;;;
4136;270353492;7;CHAMBERI            ;TRAFALGAR           ;CAFETERIA GADES;1;Anual;GLORIETA                ;GENERAL ALVAREZ DE CASTRO                         ;;;;;;;;
4137;270355314;7;CHAMBERI            ;TRAFALGAR           ;ARCO IRIS;1;Anual;PLAZA                   ;OLAVIDE                                           ;;;;;;;;
4138;270357148;7;CHAMBERI            ;TRAFALGAR           ;IBERIA;1;Anual;GLORIETA                ;RUIZ JIMENEZ                                      ;;;;;;;;
4139;270358487;7;CHAMBERI            ;ARAPILES            ;BACHE;1;Anual;CALLE                   ;RODRIGUEZ SAN PEDRO                               ;;;;;;;;
4140;270363255;7;CHAMBERI            ;ALMAGRO             ;CATEDRAL DE ZAMORA;1;Anual;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4141;270364024;7;CHAMBERI            ;TRAFALGAR           ;NUESTRO MAR;1;Anual;CALLE                   ;LUCHANA                                           ;;;;;;;;
4142;270364955;7;CHAMBERI            ;ARAPILES            ;BAR - RESTAURANTE;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4143;270369537;7;CHAMBERI            ;VALLEHERMOSO        ;LA OLIVA;1;Anual;CALLE                   ;ISAAC PERAL                                       ;;;;;;;;
4144;270370161;7;CHAMBERI            ;ALMAGRO             ;RESTAURANTE CANTALEJO;1;Anual;PASEO                   ;GENERAL MARTINEZ CAMPOS                           ;;;;;;;;
4145;270373223;7;CHAMBERI            ;RIOS ROSAS          ;RESTAURANTE RIOS ROSAS;2;Estacional;CALLE                   ;RIOS ROSAS                                        ;;;;;;;;
4146;270375151;7;CHAMBERI            ;ALMAGRO             ;100 MONTADITOS;2;Estacional;PASEO                   ;GENERAL MARTINEZ CAMPOS                           ;;;;;;;;
4148;270377771;7;CHAMBERI            ;VALLEHERMOSO        ;LA CAFETERIA;1;Anual;AVENIDA                 ;REINA VICTORIA                                    ;;;;;;;;
4149;270378296;7;CHAMBERI            ;RIOS ROSAS          ;VOLAPIE;1;Anual;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4150;270381288;7;CHAMBERI            ;TRAFALGAR           ;MESON FERNANDO;2;Estacional;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4151;270381347;7;CHAMBERI            ;ARAPILES            ;LIZARRAN;1;Anual;CALLE                   ;SAN BERNARDO                                      ;;;;;;;;
4152;270399377;7;CHAMBERI            ;GAZTAMBIDE          ;CERVECERIA DE GAZTAMBIDE;1;Anual;CALLE                   ;JOAQUIN MARIA LOPEZ                               ;;;;;;;;
4153;270402087;7;CHAMBERI            ;VALLEHERMOSO        ;CANOA C.B.;1;Anual;AVENIDA                 ;FILIPINAS                                         ;;;;;;;;
4154;270403733;7;CHAMBERI            ;TRAFALGAR           ;TABERNA ACUERDO 2;1;Anual;CALLE                   ;SAN BERNARDO                                      ;;;;;;;;
4155;270406754;7;CHAMBERI            ;ARAPILES            ;EL SEISCIENTOS;1;Anual;PLAZA                   ;CONDE DEL VALLE DE SUCHIL                         ;;;;;;;;
4156;270411010;7;CHAMBERI            ;ARAPILES            ;CAFE DE ITALIA;1;Anual;GLORIETA                ;QUEVEDO                                           ;;;;;;;;
4157;270411624;7;CHAMBERI            ;VALLEHERMOSO        ;BAR;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4158;270412637;7;CHAMBERI            ;VALLEHERMOSO        ;VILLACASTIN;1;Anual;AVENIDA                 ;FILIPINAS                                         ;;;;;;;;
4159;270413071;7;CHAMBERI            ;ARAPILES            ;CASA V?CTOR;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4160;270413075;7;CHAMBERI            ;ARAPILES            ;CAFETERIA EL IMPERIO;2;Estacional;CALLE                   ;GALILEO                                           ;;;;;;;;
4161;270413103;7;CHAMBERI            ;RIOS ROSAS          ;LA MEKA DE LA BAGUETTE;2;Estacional;CALLE                   ;RAIMUNDO FERNANDEZ VILLAVERDE                     ;;;;;;;;
4162;270413150;7;CHAMBERI            ;RIOS ROSAS          ;EL RINC?N DE SANABRIA;1;Anual;CALLE                   ;ESPRONCEDA                                        ;;;;;;;;
4163;270413992;7;CHAMBERI            ;GAZTAMBIDE          ;CAFE PUB EL DOCTOR;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4164;270416130;7;CHAMBERI            ;VALLEHERMOSO        ;VIPS CON GINOS;1;Anual;CALLE                   ;JULIAN ROMEA                                      ;;;;;;;;
4165;270419992;7;CHAMBERI            ;VALLEHERMOSO        ;CAFETERIA MIJAS;1;Anual;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4166;270431231;7;CHAMBERI            ;ARAPILES            ;LA TAPA;1;Anual;CALLE                   ;SAN BERNARDO                                      ;;;;;;;;
4167;270439416;7;CHAMBERI            ;TRAFALGAR           ;BIENMESABE;1;Anual;CALLE                   ;TRAFALGAR                                         ;;;;;;;;
4168;270445167;7;CHAMBERI            ;ARAPILES            ;CAFETERIA BERMEJO;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4169;270445870;7;CHAMBERI            ;ARAPILES            ;KIBO;2;Estacional;CALLE                   ;GALILEO                                           ;;;;;;;;
4171;270446526;7;CHAMBERI            ;ARAPILES            ;SALA DE BINGO-ARAPILES;2;Estacional;CALLE                   ;ARAPILES                                          ;;;;;;;;
4172;270447815;7;CHAMBERI            ;ARAPILES            ;BAR RAMIMAR;2;Estacional;CALLE                   ;GALILEO                                           ;;;;;;;;
4173;270447958;7;CHAMBERI            ;TRAFALGAR           ;LIZARRAN;1;Anual;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4174;270448197;7;CHAMBERI            ;ALMAGRO             ;MAMA FRAMBOISE;1;Anual;PASEO                   ;EDUARDO DATO                                      ;;;;;;;;
4175;270453669;7;CHAMBERI            ;ARAPILES            ;SUSHIOLE;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4176;270454096;7;CHAMBERI            ;ARAPILES            ;LA FLOR;1;Anual;CALLE                   ;ALBERTO AGUILERA                                  ;;;;;;;;
4177;270454165;7;CHAMBERI            ;VALLEHERMOSO        ;AMPUDIA;1;Anual;CALLE                   ;GENERAL AMPUDIA                                   ;;;;;;;;
4178;270455715;7;CHAMBERI            ;VALLEHERMOSO        ;RODILLA;2;Estacional;AVENIDA                 ;REINA VICTORIA                                    ;;;;;;;;
4179;270469284;7;CHAMBERI            ;ARAPILES            ;BAR CORRIENTES;1;Anual;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4180;270469893;7;CHAMBERI            ;VALLEHERMOSO        ;BAR ASTURANOS RESTAURANTE;2;Estacional;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4181;270474622;7;CHAMBERI            ;RIOS ROSAS          ;MOZAR;2;Estacional;CALLE                   ;RAIMUNDO FERNANDEZ VILLAVERDE                     ;;;;;;;;
4182;270480700;7;CHAMBERI            ;GAZTAMBIDE          ;RODILLA;1;Anual;CALLE                   ;PRINCESA                                          ;;;;;;;;
4183;270482271;7;CHAMBERI            ;VALLEHERMOSO        ;CAFETERIA;1;Anual;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4184;270483588;7;CHAMBERI            ;TRAFALGAR           ;VIPS;1;Anual;GLORIETA                ;QUEVEDO                                           ;;;;;;;;
